genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,combined_text
Electronic,Thievery Corporation,A Gentle Dissolve,0uPBJolEn505OX2G3BV9Hf,42,0.107,0.554,169627,0.546,0.927,F,0.152,-11.289,Major,0.0383,79.017,4/4,0.117,"artist: thievery corporation, track: a gentle dissolve, genre: electronic"
Jazz,Kermit Ruffins,Kermit's Second Line,6Zivrh264PXtVAGr4WRue8,28,0.234,0.759,189373,0.448,0.144,F,0.0828,-13.666,Minor,0.193,97.936,4/4,0.871,"artist: kermit ruffins, track: kermits second line, genre: jazz"
Opera,Giuseppe Verdi,"Macbeth / Act 4: ""Ah, la paterno mano""",66pQ2GjCkbvsawXU4UMX4C,16,0.957,0.294,199400,0.168,0.0,G#,0.295,-12.569,Major,0.0411,56.211,4/4,0.145,"artist: giuseppe verdi, track: macbeth  act 4: ah, la paterno mano, genre: opera"
Folk,Broken Bells,Medicine,3jaOfXYnWg49JrTZnrryx4,47,0.18,0.765,208693,0.686,0.000837,B,0.153,-7.191,Minor,0.0367,122.021,4/4,0.569,"artist: broken bells, track: medicine, genre: folk"
Rap,SahBabii,Pull Up Wit Ah Stick (feat. Loso Loaded),54VYxYYV1kGkVKYOZVzuDD,56,0.085,0.752,228907,0.619,0.0,C#,0.107,-8.156,Major,0.0864,80.517,4/4,0.386,"artist: sahbabii, track: pull up wit ah stick feat loso loaded, genre: rap"
Opera,Pietro Mascagni,"Cavalleria rusticana: ""Tu qui, Santuzza?"" (Duetto) - ""Fior la giaggolo""",3g6dl72kGRcfazkbzwa0Dw,16,0.966,0.364,200400,0.287,8.24e-05,F,0.791,-13.933,Major,0.0465,107.935,3/4,0.225,"artist: pietro mascagni, track: cavalleria rusticana: tu qui, santuzza duetto  fior la giaggolo, genre: opera"
Children’s Music,Fair To Midland,Dance Of The Manatee,5hxLWaKnaDQ2f0NdGuV0Ch,41,0.00149,0.486,250707,0.901,0.0,F,0.262,-4.908,Minor,0.062,107.04,4/4,0.651,"artist: fair to midland, track: dance of the manatee, genre: childrens music"
Indie,OK Go,Shooting The Moon,4StBMIFXJl9ObFMdeEQD6S,45,0.0187,0.305,200773,0.763,0.00143,F#,0.226,-7.551,Major,0.0528,146.685,3/4,0.55,"artist: ok go, track: shooting the moon, genre: indie"
Indie,The Beta Band,Dry the Rain,7ItpUlCUwTRyiXZ0YclPQ7,54,0.0931,0.593,366827,0.626,0.166,E,0.218,-11.287,Major,0.0317,150.483,4/4,0.753,"artist: the beta band, track: dry the rain, genre: indie"
Opera,"Orchestra Del Teatro Alla Scala, Milano","I Vespri Siciliani, ATTO PRIMO/ACT 1/ERSTER AKT/PREMIER ACTE: Sinfonia (Orchestra)",04u6iziFHgnO7YjyFWNjXK,18,0.893,0.273,498627,0.256,0.843,A,0.677,-15.361,Major,0.0459,89.67,4/4,0.235,"artist: orchestra del teatro alla scala, milano, track: i vespri siciliani, atto primoact 1erster aktpremier acte: sinfonia orchestra, genre: opera"
R&B,Nao,Another Lifetime,36YutBq4lokWfRAFXJ6qrF,63,0.444,0.529,207462,0.322,1.34e-05,A,0.305,-9.419,Minor,0.0436,59.521,4/4,0.319,"artist: nao, track: another lifetime, genre: rb"
Blues,Jonny Lang,Good Morning Little School Girl,58UBKYpvvvZmKeYtwg4il5,33,0.00416,0.769,254933,0.472,0.00375,G,0.0799,-9.1,Minor,0.0525,141.462,4/4,0.873,"artist: jonny lang, track: good morning little school girl, genre: blues"
Rock,Bee Gees,How Deep Is Your Love,2JoZzpdeP2G6Csfdq5aLXP,69,0.105,0.633,245200,0.357,0.0,F,0.133,-9.366,Minor,0.0264,104.938,4/4,0.674,"artist: bee gees, track: how deep is your love, genre: rock"
Blues,Cream,White Room,3Xls4cNOwy01dtrNXb1inG,69,0.23,0.547,303200,0.58,0.00877,D,0.0569,-13.415,Minor,0.0293,109.827,4/4,0.505,"artist: cream, track: white room, genre: blues"
Country,George Strait,Codigo,6wFTOCavGFqhVDISeolYxk,53,0.479,0.596,193693,0.774,2.27e-05,D,0.359,-5.023,Major,0.0351,166.883,4/4,0.846,"artist: george strait, track: codigo, genre: country"
Country,Montgomery Gentry,Speed,5sPjFaqbhprKmMGD8haEkh,47,0.0171,0.591,239893,0.699,1.61e-06,G#,0.168,-8.169,Major,0.0286,87.971,4/4,0.325,"artist: montgomery gentry, track: speed, genre: country"
Children's Music,The Montreal Children's Workshop,Round the Clock,7cxyi230ClhO3Q7aHaScs0,0,0.441,0.7,119623,0.505,0.0,D,0.0794,-8.832,Major,0.0326,130.019,4/4,0.691,"artist: the montreal childrens workshop, track: round the clock, genre: childrens music"
Classical,Stratovarius,Hunting High And Low,1O9FvxRfkBxuhj1Se3Kj81,33,0.000135,0.512,248867,0.98,0.287,F#,0.357,-3.138,Minor,0.0916,93.835,4/4,0.437,"artist: stratovarius, track: hunting high and low, genre: classical"
Opera,Giuseppe Verdi,"Falstaff, Act II Pt. 1: Alice è mia! (Live)",3AYX1N1reKY1Q0L0xcSRN8,3,0.934,0.418,106973,0.165,0.0,G#,0.692,-22.073,Major,0.0604,91.554,4/4,0.37,"artist: giuseppe verdi, track: falstaff, act ii pt 1: alice  mia live, genre: opera"
Reggae,Cultura Profética,Ritmo Que Pesa,2FSpiaFpqmCNnC7IPr1TAy,52,0.193,0.772,349227,0.672,0.0,B,0.625,-5.979,Minor,0.366,77.034,4/4,0.665,"artist: cultura proftica, track: ritmo que pesa, genre: reggae"
Children’s Music,KRS-One,Sound of da Police,3Y6XWs8xMlCngyIxNOFnsp,63,0.124,0.794,258507,0.95,7.71e-05,C#,0.133,-8.78,Major,0.294,94.984,4/4,0.324,"artist: krsone, track: sound of da police, genre: childrens music"
Rap,Earl Sweatshirt,Molasses,7lhkOb0VNnTlshwifCEoSr,53,0.0307,0.503,136440,0.755,0.0,C#,0.266,-4.811,Major,0.265,79.422,4/4,0.807,"artist: earl sweatshirt, track: molasses, genre: rap"
Blues,Whitesnake,Ain't No Love In The Heart Of The City,6NfvFC54KQswlIWfCETnKD,24,0.263,0.387,313160,0.548,9.89e-05,A,0.152,-12.151,Minor,0.0407,130.565,4/4,0.733,"artist: whitesnake, track: aint no love in the heart of the city, genre: blues"
Soundtrack,Max Richter,Dream 2 (entropy) - Pt. 3,1ri5wVVGa6lerKHg6r4IRC,41,0.993,0.34,138959,0.00214,0.96,F#,0.105,-38.496,Major,0.0551,66.438,4/4,0.0948,"artist: max richter, track: dream 2 entropy  pt 3, genre: soundtrack"
Indie,Her's,Cool with You,5wv2XK6ms7KBBVDD1cOwlx,66,0.0124,0.533,375656,0.613,0.000684,C,0.299,-6.773,Major,0.0495,106.946,4/4,0.554,"artist: hers, track: cool with you, genre: indie"
Blues,Bad Company,Ready for Love - 2015 Remaster,08JVaI77aIffN0wNjTOG4b,47,0.514,0.566,299827,0.521,0.000288,G,0.116,-11.824,Major,0.0321,129.167,4/4,0.468,"artist: bad company, track: ready for love  2015 remaster, genre: blues"
Opera,Katherine Jenkins,Don't Stand On My Grave And Weep,3lMrz0BWTZuf5UgjrEm1r9,7,0.924,0.314,219107,0.425,0.000256,D,0.258,-8.928,Major,0.034,70.409,4/4,0.323,"artist: katherine jenkins, track: dont stand on my grave and weep, genre: opera"
Jazz,John Boutté,Treme Song,3SQ5xQgBSC13MvSQulomua,41,0.155,0.624,263720,0.479,8.82e-05,G,0.159,-10.291,Major,0.0634,102.554,4/4,0.879,"artist: john boutt, track: treme song, genre: jazz"
Rap,A$AP Rocky,Peso,5sl2735QKaOmL8UL4Q39Ut,59,0.167,0.527,170307,0.831,0.0,A#,0.0861,-6.876,Minor,0.27,140.017,4/4,0.584,"artist: aap rocky, track: peso, genre: rap"
Electronic,Pendulum,The Island - Pt. I (Dawn),1Thv8uCYzyOFC7PME9J936,58,6.15e-05,0.578,320173,0.893,0.00629,A,0.147,-3.615,Minor,0.0557,126.018,4/4,0.373,"artist: pendulum, track: the island  pt i dawn, genre: electronic"
Reggae,Tanya Stephens,Boom Wuk,603vokx1HhVtfkmwxkuUhL,36,0.541,0.722,241107,0.739,0.0,C#,0.318,-5.709,Major,0.0733,94.237,4/4,0.946,"artist: tanya stephens, track: boom wuk, genre: reggae"
R&B,Gabe Bondoc,You're It,4L7Mv8ofgxNZ3VskXqBV5Q,47,0.594,0.751,268421,0.347,0.0,G,0.0851,-8.787,Major,0.0658,76.007,4/4,0.536,"artist: gabe bondoc, track: youre it, genre: rb"
Comedy,Whitney Cummings,More on dicks,6CsqSZhImORNUgPtR4Gu9X,23,0.826,0.51,214552,0.968,0.0,B,0.713,-5.005,Major,0.896,116.975,4/4,0.335,"artist: whitney cummings, track: more on dicks, genre: comedy"
Children’s Music,Dead Kennedys,Police Truck,6M4yg3BknyHmRnsvlkuHD5,54,0.0627,0.207,144973,0.967,6.32e-05,E,0.504,-5.381,Major,0.0982,202.423,4/4,0.598,"artist: dead kennedys, track: police truck, genre: childrens music"
Children’s Music,The Black Keys,Nova Baby,5S7kFUo496CoItemffWQb9,52,0.0054,0.556,207040,0.702,0.0,E,0.218,-5.792,Minor,0.0423,132.33,4/4,0.452,"artist: the black keys, track: nova baby, genre: childrens music"
Blues,Jack White,Freedom At 21,62jFrzCMncwCQTnt8RcHw7,40,9.69e-05,0.379,171640,0.764,0.0248,A,0.592,-11.383,Major,0.0462,160.624,4/4,0.521,"artist: jack white, track: freedom at 21, genre: blues"
Soundtrack,Joris de Man,Homecoming (feat. Julie Elven) - Part 1 - Motherland,4EC2JAojMFy53C6Uicc2xQ,35,0.926,0.142,176592,0.101,0.724,C,0.12,-20.942,Minor,0.0393,140.662,3/4,0.0382,"artist: joris de man, track: homecoming feat julie elven  part 1  motherland, genre: soundtrack"
Alternative,The Strokes,You Only Live Once,4fPBB44eDH71YohayI4eKV,63,0.0238,0.63,189227,0.908,0.592,B,0.116,-2.42,Major,0.0326,120.522,4/4,0.968,"artist: the strokes, track: you only live once, genre: alternative"
Reggae,Pj Sin Suela,Pa' ti,0NiSnasuwtAMIzaUBhONKN,31,0.0633,0.586,184373,0.61,0.0,A#,0.11,-8.078,Minor,0.345,84.311,4/4,0.291,"artist: pj sin suela, track: pa ti, genre: reggae"
Electronic,Kedr Livanskiy,Otvechai Za Slova (Keep Your Word),1XhSCyIY94hb0ZVn5m0PIq,28,0.0115,0.293,201744,0.668,0.814,A,0.124,-9.094,Minor,0.158,169.905,4/4,0.0653,"artist: kedr livanskiy, track: otvechai za slova keep your word, genre: electronic"
Comedy,Chris Rock,Driving Too Slow,0yEdQJBllGbsTECzux3mPc,21,0.809,0.617,53893,0.811,0.0,C#,0.828,-11.38,Major,0.926,117.339,5/4,0.685,"artist: chris rock, track: driving too slow, genre: comedy"
Indie,Chris Webby,Knocked Down,5OjIQk9Fc80msE6VmNmofT,51,0.0286,0.731,180006,0.872,0.000113,D,0.22,-6.34,Major,0.0772,112.023,4/4,0.556,"artist: chris webby, track: knocked down, genre: indie"
Folk,Michelle Branch,Are You Happy Now?,5B7XIcS5T76NJZFOHX30Io,50,0.0039,0.484,230760,0.827,0.00143,G#,0.0876,-5.324,Major,0.046,179.566,4/4,0.717,"artist: michelle branch, track: are you happy now, genre: folk"
Reggaeton,Jowell,Perreo 101,1aS9PNdU0OgzMWeQndaLKn,39,0.318,0.842,187826,0.92,0.017,C#,0.169,-1.176,Major,0.0899,89.999,4/4,0.577,"artist: jowell, track: perreo 101, genre: reggaeton"
Ska,The Skints,In the Night (feat. Horseman),5dR2hFCjikdHmFZ75sREn2,21,0.0634,0.776,250093,0.674,6.95e-05,C#,0.097,-7.976,Minor,0.0352,131.921,4/4,0.791,"artist: the skints, track: in the night feat horseman, genre: ska"
Alternative,Boston Manor,Bad Machine,09Pac4NJzduKnw1zpnvdWa,44,0.000223,0.288,188720,0.629,3.91e-06,D,0.262,-3.252,Major,0.039,170.15,4/4,0.267,"artist: boston manor, track: bad machine, genre: alternative"
Anime,POLKADOT STINGRAY,HALCYON,1uz78o1q5Mcd8FOlSfxQbK,27,0.0014,0.303,232548,0.83,0.0,B,0.285,-3.555,Minor,0.0661,179.905,4/4,0.619,"artist: polkadot stingray, track: halcyon, genre: anime"
Dance,Meghan Trainor,Lips Are Movin,6gj08XDlv9Duc2fPOxUmVD,67,0.0506,0.775,182667,0.825,1.03e-06,G,0.111,-5.402,Major,0.0464,139.091,4/4,0.95,"artist: meghan trainor, track: lips are movin, genre: dance"
R&B,Eric Bellinger,Silent Treatment,5xr1WJoD62Bz38tdoUl3xV,43,0.133,0.594,216033,0.66,0.0,F#,0.108,-5.309,Minor,0.21,80.008,4/4,0.346,"artist: eric bellinger, track: silent treatment, genre: rb"
Rock,Steely Dan,Any Major Dude Will Tell You,7BVIm4yj3PQ6MwTPwcjka6,59,0.65,0.686,188147,0.421,0.0,D,0.0792,-14.909,Major,0.043,80.213,4/4,0.538,"artist: steely dan, track: any major dude will tell you, genre: rock"
Ska,Less Than Jake,Just Like Frank - Live,0pFja5FxYgFRvp5xb3vVZk,14,0.0188,0.349,157299,0.82,0.0,D,0.465,-6.768,Major,0.438,84.479,4/4,0.374,"artist: less than jake, track: just like frank  live, genre: ska"
Alternative,Satin Jackets,Northern Lights,3VT2WolplCglmbxCdiFy5A,56,0.171,0.685,255792,0.744,0.166,F,0.0936,-7.5,Major,0.0432,111.017,4/4,0.601,"artist: satin jackets, track: northern lights, genre: alternative"
Electronic,Fabian Mazur,Overdose,4IJckqIZNVl7my07sFloXT,32,0.0597,0.644,178182,0.859,2.36e-05,F#,0.112,-4.344,Major,0.126,131.989,4/4,0.195,"artist: fabian mazur, track: overdose, genre: electronic"
Soundtrack,John Williams,Canto Bight,52hMydaS1ld25uY0wI1sHW,37,0.496,0.47,157600,0.345,0.000649,D,0.108,-13.388,Minor,0.0488,127.667,4/4,0.347,"artist: john williams, track: canto bight, genre: soundtrack"
Electronic,Snails,WFSU - Virtual Riot & Snails Remix,3GCApIE3nkMO2utJXm390y,34,0.00173,0.642,228800,0.979,0.000731,C#,0.412,-3.309,Major,0.124,150.049,4/4,0.569,"artist: snails, track: wfsu  virtual riot  snails remix, genre: electronic"
Movie,Lea Salonga,Land Of The Loving,0DqKMzTDVDiVHRqRvKjB1d,29,0.729,0.254,311720,0.346,0.000284,C,0.102,-8.687,Major,0.033,89.17,3/4,0.146,"artist: lea salonga, track: land of the loving, genre: movie"
Alternative,Alice In Chains,Sunshine,6gnvB7ejTWObv3d2xdCaL4,42,0.00913,0.15,284707,0.808,4.77e-06,C#,0.133,-8.026,Major,0.065,73.788,4/4,0.312,"artist: alice in chains, track: sunshine, genre: alternative"
Rap,G Herbo,Some Nights,2QNPREwRFBylkvcRgcf2eV,55,0.0978,0.404,198553,0.926,0.0,E,0.102,-4.986,Minor,0.734,85.96,4/4,0.211,"artist: g herbo, track: some nights, genre: rap"
World,Aphex Twin,XMAS_EVET10 [120][thanaton3 mix],6CUxhtTkH0fSwfmsiOKPNV,40,0.742,0.647,631240,0.836,0.927,C,0.0847,-9.045,Major,0.0601,119.949,4/4,0.624,"artist: aphex twin, track: xmasevet10 120thanaton3 mix, genre: world"
Children’s Music,MercyMe,Beautiful,44Ct3hm0XrOVa32oE7yTj7,45,0.0833,0.485,261720,0.589,0.00432,G,0.0893,-7.674,Major,0.0322,137.996,4/4,0.19,"artist: mercyme, track: beautiful, genre: childrens music"
Classical,Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, K. 550: II. Andante",6FB8iMY4krKAAMOhj9ffqi,24,0.914,0.359,859427,0.0235,0.0254,G#,0.333,-23.114,Major,0.0304,105.199,3/4,0.0385,"artist: wolfgang amadeus mozart, track: symphony no 40 in g minor, k 550: ii andante, genre: classical"
Blues,The Cold Stares,Friend of Mine,0zxKXN0V3FhW2ltycon0dh,26,0.0185,0.654,161813,0.785,5.93e-05,D,0.059,-4.165,Major,0.0396,176.037,4/4,0.688,"artist: the cold stares, track: friend of mine, genre: blues"
Children's Music,Kimbo Children's Music,"Baa, Baa, Black Sheep",5DjvjwyQZ3uWCWWk5YXJYV,0,0.666,0.931,85307,0.183,0.0,C#,0.122,-15.724,Major,0.205,120.541,4/4,0.426,"artist: kimbo childrens music, track: baa, baa, black sheep, genre: childrens music"
Soundtrack,Thomas Newman,To My Mother,3l36ANErU5ol9aJO2XgPf7,26,0.889,0.208,224667,0.174,0.892,A,0.0886,-15.803,Major,0.0352,97.955,3/4,0.0318,"artist: thomas newman, track: to my mother, genre: soundtrack"
Reggae,Jah Cure,The Right One,33BxPpGptXWyZhvSpqw9FU,34,0.295,0.53,191148,0.517,0.0,G,0.126,-7.534,Major,0.177,88.217,4/4,0.73,"artist: jah cure, track: the right one, genre: reggae"
Blues,Tucka,Touch Your Spot,27KUSXaBq6gpAGq2edLemr,29,0.0167,0.783,293059,0.67,0.000826,B,0.0842,-5.902,Major,0.0306,105.997,4/4,0.965,"artist: tucka, track: touch your spot, genre: blues"
Reggae,Santaferia,Las cumbieras y cumbieros,5gwX8J0GrT7eVgxTGm45A5,51,0.31,0.563,229533,0.706,0.0,G,0.109,-7.447,Major,0.0982,154.949,4/4,0.791,"artist: santaferia, track: las cumbieras y cumbieros, genre: reggae"
Soundtrack,Danny Elfman,Christmas Eve Montage,6VNtoQ5FSWZhiGgJ3DZSUb,34,0.91,0.274,283960,0.174,0.74,C,0.223,-20.63,Minor,0.04,141.778,4/4,0.0947,"artist: danny elfman, track: christmas eve montage, genre: soundtrack"
Soul,Panama,Hope For Something - Alternate Version,7nIkCZrRGSkLYIAwoROSOQ,42,0.393,0.629,203586,0.649,0.0,G#,0.184,-7.908,Major,0.0593,120.03,4/4,0.418,"artist: panama, track: hope for something  alternate version, genre: soul"
Country,Willie Nelson,Ready to Roar,5UUkEKc0Ulv27KM0aL3lcR,42,0.398,0.583,154213,0.626,0.000559,D,0.154,-9.185,Major,0.138,189.774,4/4,0.895,"artist: willie nelson, track: ready to roar, genre: country"
R&B,Smino,Netflix & Dusse,4hP7NIeToP2hU6lyvIHPyp,58,0.445,0.703,259339,0.331,0.0,G#,0.322,-9.72,Major,0.514,80.118,4/4,0.18,"artist: smino, track: netflix  dusse, genre: rb"
Classical,Johann Sebastian Bach,"Suites for Cello, Suite No. 2 in D minor BWV 1008: Prelude",6bIoyULjKgikPGeqBR7vbu,29,0.975,0.247,219680,0.0701,0.939,D,0.212,-23.445,Minor,0.0582,126.195,4/4,0.229,"artist: johann sebastian bach, track: suites for cello, suite no 2 in d minor bwv 1008: prelude, genre: classical"
Anime,Ling tosite sigure,Chocolate Passion,5V4ks9RjAtwX5ue8hWZPKY,21,8.27e-05,0.39,256733,0.983,0.342,A#,0.0804,-2.256,Minor,0.0773,100.102,3/4,0.185,"artist: ling tosite sigure, track: chocolate passion, genre: anime"
Reggae,Tribal Seeds,Youth Of The World - Original,7eIHwp62hEz9GQCncb4IhI,25,0.0319,0.735,201547,0.5,0.000393,C#,0.041,-12.621,Minor,0.0563,78.023,4/4,0.937,"artist: tribal seeds, track: youth of the world  original, genre: reggae"
Alternative,Wolves At The Gate,A Voice in the Violence,3H8n2Gk7uF7L9dMF3LILR9,49,5.9e-05,0.269,246400,0.976,0.000677,D#,0.138,-4.481,Minor,0.073,120.005,4/4,0.343,"artist: wolves at the gate, track: a voice in the violence, genre: alternative"
Ska,Buck-O-Nine,Steve Was Dead,2VkYbHrG3fYDpzWYfCOqBM,13,0.0003,0.355,120640,0.99,0.0,G,0.367,-3.284,Major,0.0605,154.897,4/4,0.774,"artist: buckonine, track: steve was dead, genre: ska"
Soundtrack,Jesper Kyd,Hideout,30L1mFPYhej7rUC9nmYeRD,30,0.00948,0.22,160427,0.236,0.909,D,0.111,-23.741,Major,0.0384,96.123,3/4,0.0259,"artist: jesper kyd, track: hideout, genre: soundtrack"
Hip-Hop,Aminé,TOGETHER,45WkcBtgPS8xulUwEg63X1,65,0.469,0.622,214707,0.375,1.28e-05,E,0.185,-8.115,Minor,0.208,132.887,4/4,0.357,"artist: amin, track: together, genre: hiphop"
Rap,The Notorious B.I.G.,Sky's The Limit (feat. 112) - 2014 Remastered Version,0xdYzkbBBfTevSyOJqWUSX,60,0.217,0.637,329427,0.66,0.0,C,0.09,-4.792,Major,0.162,90.876,4/4,0.503,"artist: the notorious big, track: skys the limit feat 112  2014 remastered version, genre: rap"
Indie,Blossoms,Honey Sweet,4D2rEIyYw0meeh8AOXqfxK,62,0.0268,0.573,215647,0.708,0.00485,E,0.271,-6.098,Minor,0.037,110.003,4/4,0.626,"artist: blossoms, track: honey sweet, genre: indie"
Opera,Richard Wagner,"Lohengrin, WWV 75 / Act 2: ""Euch Lüften, die mein Klagen""",4Pu2nksVMgYvYpdOMj4CZw,22,0.994,0.243,221480,0.0453,0.231,A#,0.128,-26.613,Major,0.051,63.361,3/4,0.0354,"artist: richard wagner, track: lohengrin, wwv 75  act 2: euch lften, die mein klagen, genre: opera"
Indie,The Pale White,End of Time,5FkekLUNQGAtta8FtWDmLg,59,0.00098,0.457,217200,0.819,0.000444,B,0.0668,-4.5,Minor,0.0531,129.947,4/4,0.401,"artist: the pale white, track: end of time, genre: indie"
Soundtrack,Hans Zimmer,Legacy,1El0oyM0STKnVoBPd0MNe2,35,0.57,0.2,88620,0.356,0.749,C#,0.107,-16.394,Major,0.0418,85.074,1/4,0.128,"artist: hans zimmer, track: legacy, genre: soundtrack"
Folk,Judah & the Lion,Twenty-Somethings,5RwGWU2Xau23ZJDf01OxhW,51,0.0424,0.512,206067,0.552,0.00213,A#,0.111,-9.499,Major,0.0355,143.977,4/4,0.21,"artist: judah  the lion, track: twentysomethings, genre: folk"
Hip-Hop,2 Chainz,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6,77,0.0317,0.822,210200,0.505,0.000911,G,0.114,-7.384,Major,0.147,73.003,4/4,0.523,"artist: 2 chainz, track: its a vibe, genre: hiphop"
Folk,The Head and the Heart,All We Ever Knew - Recorded at Spotify Studios NYC,0PHm9MrfZdEUasfd1XC0n2,54,0.0695,0.46,228587,0.825,1.52e-05,C,0.337,-5.203,Major,0.031,100.137,4/4,0.443,"artist: the head and the heart, track: all we ever knew  recorded at spotify studios nyc, genre: folk"
Indie,Gabrielle Aplin,Waking up Slow - Piano Version,4NkIYlfobkqS2hALHTIUV9,62,0.923,0.641,221419,0.264,0.0,F#,0.0983,-6.97,Major,0.0364,101.18,4/4,0.357,"artist: gabrielle aplin, track: waking up slow  piano version, genre: indie"
Children’s Music,Atreyu,Falling Down,0zZ2eLX39xEIdtKjXMvtpx,46,0.00105,0.434,179653,0.969,9.46e-05,C,0.382,-3.108,Major,0.247,176.93,4/4,0.423,"artist: atreyu, track: falling down, genre: childrens music"
Children’s Music,Noname,Bye Bye Baby,25FeM2rqMbcySLJ4dxS2iU,52,0.843,0.518,169242,0.382,1.67e-05,F#,0.11,-12.976,Major,0.451,82.827,4/4,0.496,"artist: noname, track: bye bye baby, genre: childrens music"
Children’s Music,Rage Against The Machine,Born of a Broken Man,2LXPNLSMAauNJfnC58lSqY,55,0.0538,0.298,280960,0.848,0.00152,D,0.201,-5.947,Major,0.0727,148.282,4/4,0.194,"artist: rage against the machine, track: born of a broken man, genre: childrens music"
Indie,UMI,High School,2Q5l817bEwCulz8WjTqyvL,58,0.105,0.837,133667,0.601,1.15e-05,A#,0.102,-5.674,Major,0.0729,121.985,4/4,0.956,"artist: umi, track: high school, genre: indie"
Children’s Music,Counting Crows,Mr. Jones,5DiXcVovI0FcY2s0icWWUu,78,0.211,0.581,272507,0.817,1.42e-06,C,0.246,-6.542,Major,0.0382,141.607,4/4,0.779,"artist: counting crows, track: mr jones, genre: childrens music"
Ska,Direct Hit!,Hospital for Heroes,6eXFUPGPHK4V0CgsLNCMEM,29,0.00369,0.47,187480,0.979,2.08e-06,B,0.187,-2.848,Major,0.0834,173.968,4/4,0.732,"artist: direct hit, track: hospital for heroes, genre: ska"
Country,Walker McGuire,Best Kinda Bad,6Z5NEAPVf0kBvisGZHvo9x,57,0.00331,0.436,221600,0.905,2.17e-06,D,0.0989,-2.776,Major,0.0429,163.114,4/4,0.395,"artist: walker mcguire, track: best kinda bad, genre: country"
R&B,Tobi Lou,"Lavender Town, Pt. 1 (feat. DJ Pharris)",4ZaHn0SPSlQIVIRSTu6Yco,43,0.0978,0.823,188108,0.619,0.0,C#,0.0929,-9.82,Major,0.211,147.985,4/4,0.163,"artist: tobi lou, track: lavender town, pt 1 feat dj pharris, genre: rb"
Jazz,Skinshape,Filoxiny,1aRPpoYIQ6WcSgciS9JS5T,36,0.849,0.217,223602,0.155,0.909,E,0.104,-17.356,Minor,0.0316,80.391,3/4,0.182,"artist: skinshape, track: filoxiny, genre: jazz"
R&B,Mýa,Case Of The Ex (Whatcha Gonna Do),1ak0S3NhwWrUgNlQhJ1412,53,0.0565,0.78,236827,0.69,8.19e-05,C#,0.0716,-4.958,Minor,0.0445,98.002,4/4,0.341,"artist: ma, track: case of the ex whatcha gonna do, genre: rb"
Children’s Music,Breaking Benjamin,Save Yourself,2q1KVUPMs9unSAKHFAaQFg,55,8.41e-06,0.525,186907,0.973,0.00426,F#,0.39,-4.087,Major,0.0887,99.693,3/4,0.515,"artist: breaking benjamin, track: save yourself, genre: childrens music"
Folk,Bright Eyes,Road To Joy,1PW6GA54DjaQDwKU4ATCDE,46,0.032,0.33,234907,0.592,0.00173,C#,0.115,-8.567,Major,0.03,146.599,4/4,0.123,"artist: bright eyes, track: road to joy, genre: folk"
Ska,Against Me!,Violence,6hua5Y6PoDrOGFKMw0vhzG,24,0.0193,0.609,334720,0.591,0.00657,B,0.0884,-7.829,Minor,0.048,141.653,4/4,0.151,"artist: against me, track: violence, genre: ska"
Jazz,Annette Hanshaw,Daddy Won't You Please Come Home (with The New Englanders),3Tr4rNbK1hSMS9hlKwgy1l,41,0.974,0.672,178440,0.255,0.0,G,0.198,-10.515,Major,0.0506,135.902,4/4,0.71,"artist: annette hanshaw, track: daddy wont you please come home with the new englanders, genre: jazz"
Pop,YBN Cordae,Have Mercy,6fIMvZ2JA9kuQG8IuDgWMM,64,0.0332,0.782,188973,0.406,0.0,C,0.473,-7.383,Minor,0.286,138.012,4/4,0.344,"artist: ybn cordae, track: have mercy, genre: pop"
